,t,zone_temp,hvac_power,out_temp,out_solar,csp,hsp
3681,16119000.0,22.87773003974223,1656.730451870045,33.13333333333333,636.5,20.0,16.0
3682,16119600.0,22.93511581885863,1658.183239605013,33.21666666666667,612.0,20.0,16.0
3683,16120200.0,23.04494480904606,1659.86767791477,33.3,587.5,20.0,16.0
3684,16120800.0,23.88840289113356,913.750402279752,33.3,563.0,24.0,16.0
3685,16121400.0,24.00300789848388,1275.925059482595,33.3,538.5,24.0,16.0
3686,16122000.0,24.00351507098804,1348.801903450092,33.3,514.0,24.0,16.0
3687,16122600.0,24.00018746563346,1461.06038862253,33.3,536.5,24.0,16.0
3688,16123200.0,24.00011968756257,1889.255052212619,33.3,559.0,24.0,16.0
3689,16123800.0,24.00024706518873,4027.494736176376,33.3,581.5,24.0,16.0
3690,16124400.0,23.95663570028485,1668.954128896581,33.4,604.0,21.0,16.0
3691,16125000.0,23.96532941220979,1670.205006774887,33.5,626.5,21.0,16.0
3692,16125600.0,23.97987988275189,1671.467043784313,33.59999999999999,649.0,21.0,16.0
3693,16126200.0,24.01509138688499,1672.978069045414,33.7,636.1666666666667,21.0,16.0
3694,16126800.0,24.04913673462027,1674.867232178524,33.8,623.3333333333334,21.0,16.0
3695,16127400.0,24.10452657351059,1677.110223085809,33.9,610.5,21.0,16.0
3696,16128000.0,24.8964354715064,1002.640193247699,33.8,597.6666666666666,25.0,16.0
3697,16128600.0,24.99821506270491,1325.150728539945,33.7,584.8333333333334,25.0,16.0
3698,16129200.0,25.00054877264832,1358.247706408377,33.59999999999999,572.0,25.0,16.0
3699,16129800.0,25.00098342455679,1455.329606862156,33.5,551.5,25.0,16.0
3700,16130400.0,25.00082059164879,1505.195388495834,33.4,531.0,25.0,16.0
3701,16131000.0,25.00080416438335,1534.170641460623,33.3,510.5,25.0,16.0
3702,16131600.0,24.93113785931018,4521.750837520922,33.11666666666667,490.0,22.0,16.0
3703,16132200.0,24.87408092977451,1668.950373745288,32.93333333333334,469.5,22.0,16.0
3704,16132800.0,24.88258541626083,1665.881008359941,32.75,449.0,22.0,16.0
3705,16133400.0,24.89058596865121,1662.86539176538,32.56666666666667,413.6666666666667,22.0,16.0
3706,16134000.0,24.88607326746674,1659.790111142757,32.38333333333333,378.3333333333334,22.0,16.0
3707,16134600.0,24.87384699535836,1656.684038381828,32.2,343.0,22.0,16.0
3708,16135200.0,24.89371691509947,1655.519116646068,32.11666666666667,307.6666666666666,22.0,16.0
3709,16135800.0,24.9056658013819,1654.389882215205,32.03333333333334,272.3333333333333,22.0,16.0
3710,16136400.0,24.88500852632387,1653.070291993938,31.95,237.0,22.0,16.0
3711,16137000.0,24.85299640187707,1651.56102552604,31.86666666666667,199.3333333333333,22.0,16.0
3712,16137600.0,24.81135837992888,4232.494568291431,31.78333333333333,161.6666666666667,22.0,16.0
3713,16138200.0,24.75923257561765,1939.232810084329,31.7,124.0,22.0,16.0
3714,16138800.0,24.68349219308224,1639.426058264145,31.23333333333333,86.33333333333331,22.0,16.0
3715,16139400.0,24.58226205880527,1630.443791841594,30.76666666666667,48.66666666666666,22.0,16.0
3716,16140000.0,24.46014796642501,1621.335642491669,30.3,11.0,22.0,16.0
3717,16140600.0,24.3360292173253,1612.218504448392,29.83333333333334,9.166666666666668,22.0,16.0
3718,16141200.0,24.20450514358037,1603.094812585869,29.36666666666666,0.0,22.0,16.0
3719,16141800.0,24.06705971186277,1593.949328368983,28.9,0.0,22.0,16.0
3720,16142400.0,23.94181152991628,1591.025758285264,28.8,0.0,22.0,16.0
3721,16143000.0,23.82659248345543,2469.829346753245,28.7,0.0,22.0,16.0
3722,16143600.0,23.72019949118878,3571.052562696008,28.6,0.0,22.0,16.0
3723,16144200.0,23.65234376880647,1583.268859006911,28.5,0.0,22.0,16.0
3724,16144800.0,23.50342804573858,1580.080637433849,28.4,0.0,22.0,16.0
3725,16145400.0,23.37617735343244,1576.752781028562,28.3,0.0,22.0,16.0
3726,16146000.0,23.24914660681606,1573.980422038898,28.21666666666667,0.0,22.0,16.0
3727,16146600.0,23.12440117578161,1571.966037553608,28.13333333333334,0.0,22.0,16.0
3728,16147200.0,23.00250258369673,1569.387970393489,28.05,0.0,22.0,16.0
3729,16147800.0,22.88202782231718,1566.50897816697,27.96666666666667,0.0,22.0,16.0
3730,16148400.0,22.76135454647338,1563.684186625307,27.88333333333333,0.0,22.0,16.0
3731,16149000.0,22.6427215838195,1560.797904480175,27.8,0.0,22.0,16.0
3732,16149600.0,22.49546381471475,4376.082134364809,27.7,0.0,22.0,16.0
3733,16150200.0,22.38887456068274,1553.950060771494,27.6,0.0,22.0,16.0
3734,16150800.0,22.22475335668455,1550.798705739955,27.5,0.0,22.0,16.0
3735,16151400.0,22.04649985318822,1547.975499579627,27.4,0.0,22.0,16.0
3736,16152000.0,22.00589777726939,1411.860183244337,27.3,0.0,22.0,16.0
3737,16152600.0,22.00119097963835,1378.163005179275,27.2,0.0,22.0,16.0
3738,16153200.0,22.00078144708213,1297.197235878326,27.11666666666667,0.0,22.0,16.0
3739,16153800.0,22.00117727324861,1240.858483558999,27.03333333333333,0.0,22.0,16.0
3740,16154400.0,22.00130015543517,1196.858163047285,26.95,0.0,22.0,16.0
